REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (909313, 'User0000111', '06400000111 ', '000001  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089537, 'User0000133', '06400000133 ', '000001  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089538, 'User0000133', '06400000133 ', '000002  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089539, 'User0000133', '06400000133 ', '000004  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089540, 'User0000133', '06400000133 ', '000005  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089541, 'User0000133', '06400000133 ', '000006  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089542, 'User0000133', '06400000133 ', '000007  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089543, 'User0000133', '06400000133 ', '000008  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089544, 'User0000133', '06400000133 ', '000009  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089545, 'User0000133', '06400000133 ', '000010  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1089546, 'User0000133', '06400000133 ', '000011  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105921, 'User0000135', '06400000135 ', '000001  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105922, 'User0000135', '06400000135 ', '000002  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105923, 'User0000135', '06400000135 ', '000004  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105924, 'User0000135', '06400000135 ', '000005  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105925, 'User0000135', '06400000135 ', '000006  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105926, 'User0000135', '06400000135 ', '000007  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105927, 'User0000135', '06400000135 ', '000008  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105928, 'User0000135', '06400000135 ', '000009  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105929, 'User0000135', '06400000135 ', '000010  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1105930, 'User0000135', '06400000135 ', '000011  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122305, 'User0000137', '06400000137 ', '000001  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122306, 'User0000137', '06400000137 ', '000002  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122307, 'User0000137', '06400000137 ', '000004  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122308, 'User0000137', '06400000137 ', '000005  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122309, 'User0000137', '06400000137 ', '000006  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122310, 'User0000137', '06400000137 ', '000007  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122311, 'User0000137', '06400000137 ', '000008  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122312, 'User0000137', '06400000137 ', '000009  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122313, 'User0000137', '06400000137 ', '000010  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1122314, 'User0000137', '06400000137 ', '000011  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138689, 'User0000139', '06400000139 ', '000001  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138690, 'User0000139', '06400000139 ', '000002  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138691, 'User0000139', '06400000139 ', '000004  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138692, 'User0000139', '06400000139 ', '000005  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138693, 'User0000139', '06400000139 ', '000006  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138694, 'User0000139', '06400000139 ', '000007  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138695, 'User0000139', '06400000139 ', '000008  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138696, 'User0000139', '06400000139 ', '000009  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138697, 'User0000139', '06400000139 ', '000010  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1138698, 'User0000139', '06400000139 ', '000011  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1155073, 'User0000141', '06400000141 ', '000001  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1155074, 'User0000141', '06400000141 ', '000002  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1155075, 'User0000141', '06400000141 ', '000004  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1155076, 'User0000141', '06400000141 ', '000005  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1155077, 'User0000141', '06400000141 ', '000006  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
REPLACE INTO `algo_access`.`tb_hold_summary`(`ID`, `USERID`, `ACCOUNTID`, `SECURITYID`, `QUANTITY`, `ORIGIN_QTY`, `ORIGIN_OPEN_PRICE`, `FREE_QTY`, `FROZEN_QTY`, `PRICE`, `PROFIT_AND_LOSS`, `RATE_OF_RETURN`, `CREATETIME`, `UPDATETIME`, `LASTEXECID`, `VERSION`, `CUMBUYQTY`) VALUES (1155078, 'User0000141', '06400000141 ', '000007  ', 22402670000, 22402670000, 45.7014, 22402670000, 44554600, 45.7014, 0, 0, 1654592222, 1654592222, '', 1, 0);
